Unnamed: 0	description	S62	S63	S64	S65	S66	S68	S69	S71	S72	S74	S82	S83	S84	S85	S86
ARO-PWY	chorismate biosynthesis I	13477.0755856603	0.0	20155.877655021533	1350.5874340420787	467.463143518933	1000.1556555900656	781.6718334878473	2380.646409036875	2516.2729107019586	4120.843314308212	9105.78684974018	1737.3404056253935	8416.324939080047	5756.177112719896	3212.5211219850776
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	9962.43615611669	0.0	18932.621400882173	102.216814492249	478.1936526508865	981.6466970465016	495.8746320474088	2228.647035467936	2046.180095481346	2846.952291300124	7675.53023314253	2344.6618746395256	7864.150624136308	6240.222871738705	3462.917841513765
AST-PWY	L-arginine degradation II (AST pathway)	671.3569794271122	0.0	0.0111443323606367	0.0	0.0	0.0	0.0	0.0	0.0	1680.170138765974	0.0	0.0	0.0	0.0	0.0044307078962726
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	4296.147181493872	0.0	969.4808217659704	0.0	0.0	0.0	0.0	0.0	0.0	3317.196230606096	817.0155917027147	0.0	1174.922691431262	1327.5178041991337	879.4197729588777
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	13605.605811579442	64.72099335903474	20570.953603710008	1695.3147119365726	377.6959139743559	1151.6962791279998	506.34214925986726	2884.8268341259795	3012.1422812341248	3602.7145985440848	9197.02492994141	1946.603270189488	8628.085343049363	7101.324924997182	3986.6072678005576
CALVIN-PWY	Calvin-Benson-Bassham cycle	17705.052999777636	205.69748844274665	23298.626062852	3105.1419555934426	733.2546538024553	857.6243432641173	732.8186797722274	2176.25250389868	3233.099594448673	4009.813276735586	10780.370362754466	2639.7135690291893	9848.73350451107	8014.47525195391	4793.872584333527
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	1207.559711892117	0.0	67.18521199925222	0.0	0.0	0.0	0.0	0.0	0.0	4245.748227733022	0.0	0.0	0.0	0.0	92.52878328400212
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	0.0	0.0	4.239504368439851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.210259089182034
CENTFERM-PWY	pyruvate fermentation to butanoate	3302.373543017046	0.0	3268.837533373465	0.0	2.37463716309567	0.3966649426829042	0.0	2.9919008478212006	0.0	125.65935886280676	2200.771199752822	471.1551017814765	1875.912307925924	1301.5168698357534	1718.4707667480975
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	0.0	0.0	0.0208756028889484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322.9563601235476
COA-PWY	coenzyme A biosynthesis I	13215.993816063468	194.2	20660.16307546856	1472.33	660.7714701717509	849.4410605243005	764.0329438804597	2372.4761217695827	2946.3919134934863	3580.504797134355	10206.111089011743	2690.353754401236	9478.822198222	8129.092098759074	4438.24160293778
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	8770.519789576781	0.0	15331.27187378964	0.0	371.2722673657191	833.0599442829397	397.4710164154661	2029.1617401560943	2135.499942453035	2856.912720707634	6756.930919405675	1360.380534224242	5780.038583966804	3977.673143053514	2383.042505677619
CODH-PWY	reductive acetyl coenzyme A pathway	0.0	0.0	6473.88235617511	0.0	392.2113465030236	41.818210095890485	0.0	277.07962292346804	470.548905565449	0.0	4307.028402659543	400.1819496132855	3156.8256685642973	1833.169552206856	861.126041280673
COLANSYN-PWY	colanic acid building blocks biosynthesis	5946.534906480192	0.0	7593.301737844847	0.0	0.0006665260345204	70.64186725215077	241.85500809757932	427.8199978859898	1096.081385475146	49.99248741520194	4904.741234185967	1656.2708183869747	6030.862732564892	4850.880296122436	2129.3746941565
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	14055.818649936096	0.0	21334.114204070695	1439.6192133691634	491.25794284773593	1071.7413448483362	792.3946293832204	2548.7548141555544	2645.078572786223	4287.832669588373	9615.993456949776	1803.4878674592776	8830.034218580307	6004.968357041381	3372.869433683833
CRNFORCAT-PWY	creatinine degradation I	0.0	0.0	42.91220536329052	0.0	0.0	0.0	0.0	0.0	0.0	198.60768801990383	403.6762524323548	81.25349156202611	249.6062369678393	0.0	321.7802775920481
DAPLYSINESYN-PWY	L-lysine biosynthesis I	10379.476329032825	0.0	19799.98789091166	1289.7104859036062	483.8773591409123	989.0493154067484	179.4451180408782	2314.603825234878	2443.746531310571	3042.002657297621	8412.192354910318	1600.8316181684825	7544.472958778276	5520.917568375121	3523.7298999228638
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	15.582278053578408	0.0	73.86689678486509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.73547843693541	0.0	169.0605297489003	205.1947098567877	286.02398009428515
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	11090.372288751758	0.0	19120.82123377598	335.06786632803704	402.769208551044	827.1984459639763	640.844336022983	2259.6004552150785	2592.256716897259	2924.4422680771468	8694.854742163876	1940.093321491334	8257.616636263245	6295.006516724648	3625.6770210442337
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	0.0	0.0	0.0123812313922651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123065888338774
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	10373.837381490392	0.0	14201.29231563237	664.4455848110166	93.3073190432279	758.7875220949304	542.8615514119534	1875.6710044720603	2278.2549555277337	468.5621452991397	6388.99772739436	1640.094056743365	7102.367773848621	5857.989070492721	3025.612863550544
ECASYN-PWY	enterobacterial common antigen biosynthesis	356.97015984111454	0.0	0.0172421162910772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043714254680925	0.0013154166832094	0.0157689782839066
ENTBACSYN-PWY	enterobactin biosynthesis	1609.0196660245133	0.0	1985.100150012065	0.0	0.0	0.0	0.0	0.0	0.0	445.89986140809896	7.214917396616281	0.0	0.0	0.0	1097.771205371124
FAO-PWY	fatty acid &beta;-oxidation I	4106.426092927614	0.0	1820.1389662194315	0.0	1.9619916535559323	0.1700264218115213	0.0	2.5462015597539107	0.0	4714.420261997814	1469.1851713616948	274.15624047480776	1281.7150015074133	993.9937595450344	1035.2410290060209
FASYN-ELONG-PWY	fatty acid elongation -- saturated	8394.235657099789	0.0	8205.145125146326	0.0	0.0	0.9063225379410058	205.8160764580668	627.0224096686433	1704.7163066857215	4020.729867510804	4536.195172003501	1193.8302672866928	5429.105320442921	5185.619615585209	3015.7870729693886
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	6129.029471098887	0.0	484.5227888757009	0.0	0.0	0.0	0.0	0.0	0.0	1869.152232754784	743.2781121966265	0.0	846.4124050077464	1963.3040540210868	780.2542997915934
FERMENTATION-PWY	mixed acid fermentation	8861.755544008553	0.0	13413.130134362433	197.79053516534265	0.0	240.4805335314045	564.6972096052007	1280.19254036144	1591.7837382456237	2146.642436228572	5532.194856592679	1536.5103875300538	5803.272708102991	4191.659505793708	3099.642801595349
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	10799.024825115275	0.0	17819.330647945728	1490.405206849232	251.84883602175023	855.3953072394884	692.3662376358819	2116.163987762818	2208.4199590482594	3956.1689401791527	8170.050412424653	1964.937044298524	8008.04649749855	5538.852685437836	3498.5245716250647
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	1808.8685039036852	0.0	4930.854748665752	0.0	0.0	222.3685962217589	31.21212298937803	653.1553884772279	867.3816679251707	117.53923712390464	1660.1707965991627	450.1951885133933	1904.9349230092928	927.6091085710384	882.4763366976847
FUCCAT-PWY	fucose degradation	1333.3749755044896	0.0	6152.764407713089	0.0	77.69193998282059	296.44154888737853	32.554698865263305	833.3965519211099	1138.732020971047	155.99019518798744	2183.0987070692063	780.2252151901971	2543.632038991428	2024.3291771502768	1203.0464570971817
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	4321.259520278513	0.0	5754.395486285232	0.0	126.311115551041	246.9178518958475	35.85956063085091	825.610765601735	924.0930945863252	98.37542274733411	2326.9811953266203	773.6052958132913	2752.436568651741	2301.5473389605204	1233.787482477666
GALACTARDEG-PWY	D-galactarate degradation I	683.6323390416389	0.0	230.9545343196848	0.0	0.0	0.2921560762435682	0.0	0.0	0.0	5.677093079608317	78.51102262343328	9.847900508262084	76.97433080326373	331.27091879152266	87.48594715114244
GALACTUROCAT-PWY	D-galacturonate degradation I	6774.96409666158	0.0	6902.532177042071	0.0	203.9806064694484	229.40838957970917	39.45667216335909	820.6124845730335	1077.8551581358065	129.89949557540223	3595.834698990963	816.3878095961451	3622.950040799321	3119.452361696284	1332.5656146655504
GALLATE-DEGRADATION-I-PWY	gallate degradation II	261.57732569468453	0.0	239.0389887200253	0.0	0.0	0.0	0.0	0.0	0.0	268.4435827580819	0.0	0.0	0.0	0.0067559985648538	165.11817625419266
GALLATE-DEGRADATION-II-PWY	gallate degradation I	173.26714539897662	0.0	239.0389887200253	0.0	0.0	0.0	0.0	0.0	0.0	268.4435827580819	0.0	0.0	0.0	0.0067559985648538	165.11817625419266
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	5298.381131890782	0.0	12299.85576967866	449.8316394535456	232.5664343108404	684.9695962482746	39.27269581589467	1596.4521386409228	1801.3204403064683	161.04240886551938	4925.080891470138	911.0149880383898	4577.883870207393	1955.350425157099	2774.47373440628
GLUCARDEG-PWY	D-glucarate degradation I	753.2284435054028	0.0	304.41196645788165	0.0	0.0	0.2931709531003698	0.0	0.0	0.0	0.0	128.1304303450221	10.00465388706466	87.02777342534657	331.27091879152266	94.47396060522593
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	683.6323390416389	0.0	230.9545343196848	0.0	0.0	0.2921560762435682	0.0	0.0	0.0	5.677093079608317	78.51102262343328	9.847900508262084	76.97433080326373	331.27091879152266	87.48594715114244
GLUCONEO-PWY	gluconeogenesis I	14002.291329680069	0.0	19774.22941205509	631.9324031112106	617.9582950225749	718.9704964463444	777.123689988078	2246.20240594692	2703.4412058703883	4031.5206725199055	9396.07492699927	1873.734932371772	8118.628384030458	6977.743647671097	3442.591143942469
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	845.1133585758396	0.0	388.9200114564311	0.0	0.0	1.2896573308901171	0.0	0.0	126.58504751217215	0.0	422.6793275106057	435.02735989883735	1042.403818427662	810.9815683909158	363.0418573222241
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	4550.486658184381	123.67154803210688	6955.59977430116	152.30883371964768	185.2397673991338	340.4483752526054	42.15025982751858	1026.2914560582017	1164.5878716960158	128.73171455369578	2986.4608315104288	919.3482072757388	3273.1075026314898	2888.037516080304	1462.4232588276864
GLUTORN-PWY	L-ornithine biosynthesis	8882.407159025028	0.0	12950.552647882108	1254.1169030390731	246.67476059909887	722.8733254018584	395.4548404214281	1928.9365645833648	1827.6886604295412	3176.9474214765155	5947.296132608794	1052.6243501557103	4788.947768784882	4234.750726264279	2327.9587160508045
GLYCOCAT-PWY	glycogen degradation I (bacterial)	14445.490744046256	0.0	25244.82287639034	195.27761897334173	374.22837047203006	1244.2659877757967	146.3174460758593	3200.403916769219	3530.2780720187848	253.26824870677143	10465.410899555896	3042.5087542347924	10853.13283818208	8291.082916070076	5296.584804599112
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	15084.512980536036	0.0	22375.400682459764	1613.3955362789088	373.2773786824828	1193.6475740020344	756.6982743408821	2902.0297518833945	3379.0891332818383	925.255401764722	9118.488424021893	2604.364238320424	8952.084614727311	7556.481918681759	5149.293215605018
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	685.3018602793829	0.0	804.0025205184904	0.0	0.0	0.0	0.0	0.0	0.0	104.19932845553802	55.249114355274685	0.0	0.0	0.1560595505419814	385.4169746737206
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	14516.219402687697	213.92130122210605	22814.05732285829	1978.4890124060412	616.2246244704378	827.561796257692	753.6711161435709	2628.1283043310004	3381.5445017886186	2700.2734112432627	10593.471382544409	2720.505807998381	9639.922217575731	8228.66912863401	5038.707883050054
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	8322.397477839786	0.0	9684.797325511832	0.0	0.0	25.19765552770619	134.72628150245853	469.1038771083908	1645.7413658160483	29.526356032502925	4103.62308981519	1136.5095225114803	5031.540712416389	4007.4761881029694	2681.5313060746325
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	5604.339791975374	0.0	3027.667656313839	0.0	0.0	0.5419610213602578	0.0	0.0	0.0	2960.183999320569	144.84413710909192	0.0	0.0	0.6147155591983597	1126.3216382979426
GLYOXYLATE-BYPASS	glyoxylate cycle	3031.7091232962484	0.0	1515.693857511928	0.0	0.0	0.2066386880691971	0.0	0.0	0.0	2740.337146608149	61.63597514463644	0.0	0.0	0.1561278535941403	661.4005974838882
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	33.588663345110014	0.0	3833.774522147474	0.0	96.0343166960984	229.9715455646088	0.0	438.4416806954122	544.0378016483138	14.913348371319207	1195.895191477238	239.21874973697385	1399.5145287483117	143.9362578618014	534.6048918563826
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	1483.94423399979	0.0	133.75075779274792	0.0	0.0	0.0	0.0	0.0	0.0	1126.5986818339202	0.0	0.0	0.0	0.0	238.38931840119804
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	2684.874381408102	0.0	2460.940588761276	0.0	0.0	0.1511097904244367	130.1071646654593	117.49279484354196	473.9597074727089	2778.1895362107234	1142.4228605047742	636.4465531870043	1831.7560767076047	1574.8422438584169	1129.8252069728264
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	3462.4842360468515	0.0	3955.8749196530657	0.0	38.99631232074701	45.11544010911378	239.2468752133409	462.9383116256928	1151.2440380566295	3499.2742372732	2766.046439154713	1021.6395438909726	2755.195110251112	2987.564728703931	1881.3367906452231
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	7233.366290119512	0.0	13686.421153162884	921.8624466084382	407.2205829893281	490.8438347971217	414.30063798517534	1551.2062803343606	1916.1234383837425	644.9676144833019	6183.431344173821	776.933909535251	4970.395099716428	2638.480788508044	2122.4117005561693
HISDEG-PWY	L-histidine degradation I	3589.6861765159188	0.0	7362.249576237243	0.0	323.38901220034086	84.29193997183133	403.98691072551134	89.95787881279004	528.5716789065499	2650.913414663732	4185.490927922082	902.0308287594314	5035.770137599467	3048.305248376562	1153.1429676077898
HISTSYN-PWY	L-histidine biosynthesis	10801.979086814554	0.0	15791.750450245405	1348.334277700263	371.6750312158597	846.4894016494328	417.52035080357547	2102.1319951837804	2193.5838899442806	3113.4237785115943	7329.98220403378	1501.5880692618157	6837.936976182318	5298.652961136899	2792.306989463242
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	8509.829401392479	0.0	7801.407570303885	1254.116903039073	83.20736811930371	249.08598160314705	394.6675961835916	887.4613625794065	1431.2863103478314	761.4951267959142	2927.1114178806856	572.1467230972919	2619.1894077130887	2923.383112031423	2479.4850569744813
HSERMETANA-PWY	L-methionine biosynthesis III	9660.259462497956	0.0	8290.352598944806	1465.8782550014853	0.0	164.7002145151054	202.9262377479063	411.1769763983847	620.4458361709525	3005.255102289951	3048.6148568331832	609.3815937250317	2786.3500892803368	3415.3351719360344	2902.0611411807936
ILEUDEG-PWY	L-isoleucine degradation I	0.0	0.0	36.58456133379652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.19066982269611
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	15823.41636912502	66.5701645978643	21521.159919014943	1750.972711375905	442.7327251981652	1164.4449803507273	533.8389129283405	2868.5563258633665	3028.7990282373903	3839.09225826908	9517.345883447506	2029.1355199316035	9132.988068937488	7454.362003315184	4331.922980126343
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	1108.12698555682	0.0	0.0356647317976315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0354376917637377
KETOGLUCONMET-PWY	ketogluconate metabolism	323.0931819890261	0.0	113.28938237082032	0.0	0.0	0.0	0.0	0.0	0.0	148.23172110871425	1.096370940072	0.0	0.0	5.266006543879984	320.8849354174514
LACTOSECAT-PWY	lactose and galactose degradation I	3750.3619883583274	168.31025862273384	8146.142055178003	173.32506737868786	371.65588743875935	365.3992300094363	391.34625158784326	928.8547274743262	876.807094997765	192.1392977107919	3803.7453011573416	250.3513078081518	2974.239619413955	1057.956192813915	941.993840194794
LEU-DEG2-PWY	L-leucine degradation I	2152.1503583798462	0.0	2177.442982489823	0.0	0.0	0.0	0.0	0.0	12.184723550636257	2262.6185085580155	939.484220018657	47.19084772728519	1726.4104266911024	1548.4759003192576	906.9044114599004
LIPASYN-PWY	phospholipases	0.0	0.0	2.967499999999997e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2872001031622794
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	640.1034504092571	0.0	0.0355632911144187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0351665011262076
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	10541.545729818194	0.0	10901.778855590526	1422.1914280730905	124.67667589106205	356.59047831743567	493.5650085025775	1219.409241305592	1854.5599481029608	1367.7815051008197	4197.548796382788	845.7307712694833	3790.453964997029	4014.763576762094	3222.1451655809574
METH-ACETATE-PWY	methanogenesis from acetate	845.401933663457	0.0	5671.427011569855	0.0	270.9408472296517	397.58780940895366	0.0	864.6064539704112	1219.230279477396	0.0	3208.140423066478	1081.705603361927	1708.1499986388635	4041.404412491135	1878.0763020690135
METHANOGENESIS-PWY	methanogenesis from H2 and CO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.92736698161956	0.0	230.44548187631884	0.0
METHGLYUT-PWY	superpathway of methylglyoxal degradation	659.1924028414538	0.0	366.3523617217735	0.0	0.0	0.0	0.0	0.0	0.0	240.84209574906268	156.62843320472007	0.0	241.09011545628783	152.25371347646382	289.3345734216277
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	326.2140036774309	0.0	298.3454258437204	0.0	0.0	0.0	0.0	0.0	0.0	330.6029186858183	0.0	0.0	0.0	0.0084449974747574	205.20284069560608
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	2189.0383793388914	0.0	308.2465884547281	0.0	0.0	0.7146044791272456	0.0	0.0	5.443576003570096	1135.7527562373764	73.03172206337412	153.0288816852235	119.31537310368712	503.1714898860082	87.18948454892288
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	0.0	0.0	512.4718305243335	0.0	0.0	0.0	0.0	0.0	0.0	190.26363917434253	0.0	0.0	0.0	0.0	341.57469674988573
NAGLIPASYN-PWY	lipid IVA biosynthesis	2940.478797642272	0.0	1836.944995459773	0.0	0.0	1.2730956429436824	139.67254661640976	0.0	152.27118935601044	2396.491195818457	1220.932579983201	539.4376445090214	2571.414257490577	2348.568274209827	981.0183919055175
NONMEVIPP-PWY	methylerythritol phosphate pathway I	10824.100450188467	0.0	21874.816637899155	0.0	464.5572837368368	1015.7199645826188	475.9685943417917	2569.9956272910813	2931.227783139659	3371.2456444840905	9248.358368050998	2660.1943395619246	9170.31221461486	7368.631401195726	4369.088930333338
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	24387.40785651569	202.69734632540408	38383.12544297096	4677.811955615744	1076.9603713419006	2206.3194377151376	1198.233540359158	5298.22960979981	5336.517142208483	4089.4983019802994	16806.7116035341	3789.8506504387774	15184.68331519199	12393.26578519603	7126.242263928729
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	10765.957073303049	0.0	16949.822983098013	687.1627483675599	145.85320453033614	882.6156377319619	555.3052865576236	2214.234798694046	2592.478288134439	631.8787956694899	7418.365342103927	1736.6184293600627	7215.243093247529	5780.8172389705005	3377.014404898385
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	384.6936035544179	0.0	0.0124821739976677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129046263919043
ORNDEG-PWY	superpathway of ornithine degradation	268.80419136759417	0.0	32.19072502838175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6766592220708185
P101-PWY	ectoine biosynthesis	702.0512447914853	0.0	1869.0237953269568	0.0	0.0	0.1889238813430038	0.0	0.0	0.0	0.0	305.76755132355265	130.2442666124283	191.758430905151	20.722796078812312	613.0814549304384
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	6915.88175503485	0.0	3374.467966452396	0.0	0.0	0.9153277753211708	0.0	0.0	0.0	3908.020061808989	293.09730914590494	0.0	0.0	0.0	1250.5404781375626
P108-PWY	pyruvate fermentation to propanoate I	3780.315684021728	0.0	4970.15340629159	0.0	0.0	1.7718879465092754	346.9473523352899	219.6239161957284	645.5955062230138	1001.7378034490916	2939.032510720777	809.3543687004933	4064.1467289178586	3743.15071394436	1485.2864660269663
P122-PWY	heterolactic fermentation	6340.518346590122	0.0	3255.2672374462804	1836.535973493219	0.0	12.591475138706793	125.77708385779488	138.87627204731757	102.5031605517876	0.0	231.82583556012943	27.06854371442935	617.3719577837962	986.9304382798812	170.18246048511227
P124-PWY	Bifidobacterium shunt	9949.1726932852	0.0	4570.498811406676	1965.531615900294	0.0	76.73206305178721	583.0363033157181	206.78458472996368	120.87397585887194	0.0	274.1211989504085	31.079385399384886	743.1966622041374	1230.6631798009744	197.75897533860484
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	1614.7326925896891	0.0	4236.62311263089	0.0	1.0171957875847513	148.929712535457	0.0	507.4434325090192	1601.6756799312277	910.999477794504	918.1053908913174	171.6712793063671	712.5773169670539	819.8861383088921	482.918511494558
P161-PWY	acetylene degradation	13812.947568164474	0.0	22559.222908281627	2194.9165847205263	590.5265567541687	1164.6291608457311	496.7715708054904	2828.976217435548	3371.3829734093947	3654.6970091555017	8330.886980390143	2407.730064466279	7449.662736681097	5411.500004462728	4854.985807139545
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	2951.671472336233	0.0	1983.7820025389865	0.0	0.0	0.5577301707403476	0.0	0.0	0.0	0.0	1911.0287794426893	277.53975901332643	1611.4558598885585	804.3167199905631	340.3678815747384
P163-PWY	L-lysine fermentation to acetate and butanoate	1002.4189053108925	0.0	7168.217842819256	0.0	372.8420667119533	99.85198395755584	164.71488767974225	0.0	338.8991805380681	235.81279414619053	4133.028992499588	719.2916400929653	4036.8426927992473	1858.3254273446264	647.6214378007412
P164-PWY	purine nucleobases degradation I (anaerobic)	6926.035360219505	0.0	22461.593560675225	0.0	587.560511523693	1083.8129999924167	40.23081304734957	2151.288668369248	1810.3781751269155	2217.0080699382934	10514.81682914972	781.0853471789853	8694.724240142385	4102.496139071625	3250.9064362458903
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	336.10851061581616	0.0	180.27728856483304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067713919696329	200.53113961910188
P221-PWY	octane oxidation	2740.729741203701	0.0	93.56658998491886	0.0	0.0	0.2287517205650088	0.0	0.0	0.0	4227.9086313894	91.46152494803972	0.0	224.406609366416	243.225865699545	429.4518569627104
P23-PWY	reductive TCA cycle I	7495.168495572009	0.0	7858.179136246342	0.0	0.0	0.792710119808856	0.0	382.6221269456598	1190.5502662817046	2750.6685185716447	4111.014492471397	957.4785827442988	5184.013319293271	3766.448224761911	2233.7661800775454
P241-PWY	coenzyme B biosynthesis	0.0	0.0	198.8986000775153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.44567156086023	142.99877097475388	36.94780703439368	276.62244909589106	5.308667444216714
P261-PWY	coenzyme M biosynthesis I	0.0	0.0	2.377102377504587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.32753369915287	38.26407244164133	252.2328384390334	1.6378596752131989
